date,mc_percentile,mc_z_score,mc_p10,mc_p50,mc_p90,efficiency_ratio,ghi_daily,yield_daily,healthy
2024-08-11,76.9,0.7047948599230897,207.37574123270036,213.51241841672737,220.07919573354377,0.07279552231363894,2983.7,217.2,True
2024-08-12,0.0,-39.74640061065528,238.6845349544676,245.79059684901443,252.5998421326553,0.009509325779039474,3432.42,32.64,False
2024-08-13,0.0,-6.535824142673436,96.59482127287257,102.14752940805926,108.21682448582561,0.050936628661442954,1427.46,72.71,False
2024-08-14,73.4,0.5831047025668614,173.79660204214161,180.11444936573588,186.29316972162817,0.07269966568778509,2515.83,182.9,True
2024-08-15,66.60000000000001,0.4013520778080851,304.92614758156463,312.27362007301224,319.7585815448099,0.07213328196985813,4362.48,314.68,True
2024-08-16,49.4,-0.015138911830984743,301.7181197402988,308.8976128869702,315.9075285955175,0.0715784057002245,4314.29,308.81,True
2024-08-17,75.3,0.6901978681789626,149.8950294668079,156.71278207371586,162.8972256059547,0.07317441155375068,2187.24,160.05,True
2024-08-18,81.10000000000001,0.8741923638142327,278.25218122988383,284.8105656511776,291.73118075050195,0.07276066435208296,3980.31,289.61,True
2024-08-19,49.4,-0.014169398359512019,310.8956995604641,318.28188448260113,326.00528433830266,0.0716090833849173,4443.71,318.21,True
2024-08-20,47.8,-0.08265730682059308,274.50858783202926,281.43826787169365,288.81893101407144,0.07143347179646213,3935.55,281.13,True
2024-08-21,78.8,0.7866940657565276,260.5211044165753,267.81860163858573,275.1545146789009,0.0726698472935575,3745.57,272.19,True
2024-08-22,51.6,0.01805022128933322,310.99757808253395,318.2379161970628,325.46630644497964,0.07170057761500251,4440.55,318.39,True
2024-08-23,55.800000000000004,0.14274970139372237,314.42760159969293,322.2568495985897,329.8591113126333,0.07174380921807358,4502.27,323.01,True
2024-08-24,77.3,0.7650988744080721,239.8796125672838,246.71671356267578,253.78673794250597,0.0727609667609897,3448.14,250.89,True
2024-08-25,82.6,0.9258937466249753,190.29862298635038,196.80445449447018,203.4230731413454,0.07325779631429723,2750.97,201.53,True
2024-08-26,66.0,0.3709979518614668,136.91397883161358,142.62807770162277,148.7111158674516,0.07235648483287567,1995.26,144.37,True
2024-08-27,76.0,0.7287787898713234,133.83359722224128,139.97447370023355,145.79687751613622,0.07321547183423663,1957.1,143.29,True
2024-08-28,88.4,1.1947159278269959,270.7127215736636,277.8118166302647,284.8875686587933,0.07335078059655505,3878.35,284.48,True
2024-08-29,45.2,-0.13186745641820033,348.6680828896664,356.46637389581355,364.19966345522954,0.07145626308000212,4978.29,355.73,True
2024-08-30,39.900000000000006,-0.27390994561749143,355.2901800526982,362.8080583228102,370.88428905930954,0.07127675319039761,5067.15,361.17,True
2024-08-31,41.199999999999996,-0.23357163522924307,349.79079071639893,357.32343807053144,365.51962753327086,0.07126160273637558,4996.66,356.07,True
2024-09-01,77.60000000000001,0.73403854042149,352.542212543052,360.3288289076284,368.8533511327053,0.07251001235586851,5036.27,365.18,True
2024-09-02,1.7999999999999998,-2.0857105040955215,332.1019652272963,340.29368485168163,347.69702922613925,0.06887575805864345,4752.18,327.31,False
2024-09-03,75.4,0.6766120172605493,239.16155992399814,246.3522619768342,253.26941184000282,0.07257509443690408,3443.33,249.9,True
2024-09-04,68.89999999999999,0.5087362317945191,169.17169141427811,175.68870716467228,182.3562694290169,0.0726505827399745,2453.8,178.27,True
2024-09-05,33.0,-0.4255131998884446,354.3614717137131,362.0782970655679,370.6201603650823,0.07107130645774408,5060.27,359.64,True
2024-09-06,46.800000000000004,-0.09523881226358526,372.46551777179945,380.5397533757639,389.4831896729491,0.07156065923116485,5310.32,380.01,True
2024-09-07,50.0,0.030663751738487854,369.26805648647655,377.2792213613269,384.8090751378825,0.07164777732527729,5265.76,377.28,True
2024-09-08,84.2,0.9779910717777358,310.91835644367944,318.6884052725145,326.2758705890406,0.07291769652951273,4450.36,324.51,True
2024-09-09,52.1,0.06099229390131278,373.6077943770335,381.96248507685516,390.50507988091647,0.07166177500053193,5335.62,382.36,True
2024-09-10,30.099999999999998,-0.5272214337020608,384.2591937040309,393.0836065613384,401.49900673382746,0.07096016388418663,5491.25,389.66,True
2024-09-11,0.0,-4.890050531196186,383.01845091131185,391.6815694761402,400.33728847289706,0.06558417680606025,5466.41,358.51,False
2024-09-12,22.6,-0.7364768312726118,319.4550741854545,327.1279415032084,334.27765549967364,0.07055489715214412,4573.46,322.68,False
2024-09-13,16.2,-0.9749841925602873,331.63600868367786,339.59404111025856,346.85601208729196,0.07040586137228419,4738.81,333.64,False
2024-09-14,14.099999999999998,-1.072055494035388,389.1301199824331,397.29254335156554,405.8152574179748,0.07040790938404205,5546.82,390.54,False
2024-09-15,65.7,0.43820194705433285,231.8393428571785,238.65277117752356,245.17956934726755,0.07217439747671933,3338.58,240.96,True
2024-09-16,20.5,-0.8517438731707654,410.2800128198666,418.26777633116325,426.9554551030665,0.07058489609911073,5848.56,412.82,True
2024-09-17,3.3000000000000003,-1.914625454630729,408.3900054502748,417.301413580058,426.18605788129315,0.06932711812601437,5826.58,403.94,False
2024-09-18,48.9,-0.025179589431798866,156.8647979948465,163.1877182372881,169.5501633042476,0.07148463704226521,2280.49,163.02,True
2024-09-19,80.0,0.8434134286995204,403.7786481604675,412.533173734088,421.79315766084886,0.07264556093168625,5763.05,418.66,True
2024-09-20,64.8,0.3322344965929442,422.98935837318055,431.52415115199454,440.4718299378612,0.0719047390096582,6034.79,433.93,True
2024-09-21,24.0,-0.7199994604732873,425.9856432974853,435.129329809561,444.22795898722643,0.07075838890769047,6076.17,429.94,True
2024-09-22,12.9,-1.0991265955146903,407.53351949223907,416.3215219120357,425.17462009532494,0.07030615474472658,5811.44,408.58,False
2024-09-23,2.0,-2.0874530631881605,404.36019428900494,412.6682768379639,421.2673206747264,0.0691262539873709,5766.55,398.62,False
2024-09-24,59.8,0.2419941667993886,223.9443103106482,230.59812764520254,237.49866323900847,0.07204783720678797,3219.25,231.94,True
2024-09-25,77.8,0.8216690040056941,193.93898834641195,200.02469709569277,206.3194966346563,0.07300121260673094,2795.57,204.08,True
2024-09-26,23.9,-0.7128337115974291,399.74850617495196,409.14526434984657,416.9531543766342,0.07070981158451359,5712.22,403.91,True
2024-09-27,43.9,-0.11765942423343995,299.1526950682975,306.42174350324484,313.28475137259466,0.07144877231907612,4278.45,305.69,True
2024-09-28,46.0,-0.08014476257810087,90.56666529295006,96.35871674232621,102.12140413293636,0.07124408087695452,1347.34,95.99,True
2024-09-29,41.8,-0.19868121203232697,337.31330059933305,344.9279282268126,352.73949852507815,0.07139297903194207,4816.44,343.86,True
2024-09-30,0.0,-38.13226032832647,328.14624103488654,335.94687652339593,344.1363215068465,0.020553199646141197,4692.7,96.45,False
2024-10-01,0.0,-39.64229387691807,367.84628010329453,375.53328229482554,383.4342823557892,0.02610018011469269,5240.96,136.79,False
2024-10-02,51.9,0.092097641645757,386.36359701952375,395.4391495973335,403.7926818369013,0.07168208897168171,5522.3,395.85,True
2024-10-03,7.199999999999999,-1.4983666632271093,465.9049836245268,475.46131910493455,484.9813045666929,0.0699145239864246,6643.97,464.51,False
2024-10-04,0.0,-3.2732324845950043,440.97574616894303,451.1717102421936,460.78131995432557,0.06765992626441293,6301.81,426.38,False
2024-10-05,1.0,-2.385256542873808,435.53870303304507,445.2198246286944,454.05333486892374,0.06887761259217597,6213.63,427.98,False
2024-10-06,2.4,-2.0090887842382648,416.87484368296435,425.48086278322324,433.88396532832326,0.06930959812669274,5938.86,411.62,False
2024-10-07,0.6,-2.3689962031636664,437.95990559399183,447.4809155953848,456.727040280688,0.06893033936370153,6244.13,430.41,False
2024-10-08,1.3,-2.3478166966334153,379.6768751893586,388.21719906187525,396.5449763444947,0.06877590258799486,5419.34,372.72,False
2024-10-09,30.0,-0.5253120620992904,124.46044497283032,130.21732206503208,136.66295689329135,0.07020297933419528,1821.86,127.9,False
2024-10-10,42.0,-0.1920670305103898,283.9911466161351,290.8899707530569,298.6996506758099,0.07130579754363951,4066.71,289.98,True
2024-10-11,0.4,-2.533886813426178,476.40734400161,486.6781056289914,496.00817960574864,0.06879514611420522,6790.45,467.15,False
2024-10-12,3.2,-1.7777883629002054,361.21819323907783,369.6130192553053,377.5976736404092,0.06943483810625244,5161.53,358.39,False
2024-10-13,0.4,-2.570637836440711,399.00170035342654,407.44915416888443,415.9458801226607,0.0686835736147576,5689.57,390.78,False
2024-10-14,9.0,-1.3497855355026784,489.5526817731485,499.56776101082073,509.27221157396,0.07007403204377832,6980.76,489.17,False
2024-10-15,0.3,-2.755404548428203,510.94726010950876,520.6339069964176,530.9638863417856,0.06858080979356447,7272.88,498.78,False
2024-10-16,0.0,-4.078929775517609,490.6165799673492,499.7478327700692,508.80630072869275,0.06745717822518155,6977.76,470.7,False
2024-10-17,0.0,-3.643849400251982,349.8785359956878,357.5155802877805,366.00853947992385,0.06703755102823536,4993.47,334.75,False
2024-10-18,0.8,-2.4039773470502666,486.94469966853694,496.4432901640464,506.4000927785252,0.06903312365557257,6931.6,478.51,False
2024-10-19,1.7000000000000002,-2.13499344403612,509.34393596383387,519.7869253715037,529.8784140213545,0.06930723085699264,7256.53,502.93,False
2024-10-20,0.8999999999999999,-2.107347523070375,513.9561409807465,523.463169716847,534.4602987063521,0.06937792172927584,7313.71,507.41,False
2024-10-21,0.0,-4.663987845565273,508.46966788177923,518.508345398559,528.0296222061437,0.06662404303053655,7241.68,482.47,False
2024-10-22,0.0,-3.901181405574664,511.83137657986697,521.9456209272214,532.5857229751401,0.06737100655351753,7295.72,491.52,False
2024-10-23,0.0,-6.297318287065007,513.3301583945461,523.5128237044503,533.6531220200802,0.06491741226516719,7312.83,474.73,False
2024-10-24,0.0,-4.478184744403757,474.20286214712974,483.6366594635367,492.96316803399014,0.06675185112359813,6753.97,450.84,False
2024-10-25,0.3,-2.70316272260337,509.85719752499733,519.4408483395687,529.488020640312,0.06870069224410225,7261.79,498.89,False
2024-10-26,0.0,-3.6130219199117968,458.894402081088,468.1551763411759,477.41237689496495,0.06751838484340301,6542.07,441.71,False
2024-10-27,0.1,-3.0003277218673086,286.57855816788094,293.46587272976547,301.12580522959615,0.06734716762378538,4101.88,276.25,False
2024-10-28,0.0,-4.9564467197496045,433.6724987225234,442.02528030804905,450.9155778465492,0.06605392870184178,6175.56,407.92,False
2024-10-29,0.1,-2.9511283317849286,537.9853123768561,548.0094095362849,558.3923092842889,0.06851691692575088,7654.46,524.46,False
2024-10-30,5.0,-1.615095037908548,554.6298708214472,565.3756949814772,575.6659857653996,0.06988800801264397,7898.78,552.03,False
2024-10-31,0.1,-3.8849478861840554,528.9831524774121,539.2443251877021,548.6693351341864,0.06756153788052015,7530.32,508.76,False
2024-11-01,0.0,-3.1013038524722463,548.4491837975257,559.1908735194941,570.1797318400837,0.06834536057839072,7810.04,533.78,False
2024-11-02,0.0,-3.1005235635753685,481.8456805837416,491.3742569775129,500.8521204062763,0.06833406208011454,6861.0,468.84,False
2024-11-03,0.0,-3.371762097593487,501.79355236900284,511.24237570039156,521.1665214066358,0.06804829440658561,7140.37,485.89,False
2024-11-04,26.900000000000002,-0.58595548798249,313.94230767203885,321.60275020133577,329.1742477194039,0.07083459461732879,4492.72,318.24,True
2024-11-05,0.2,-2.6006574484193705,556.6816533333433,567.0479438185818,577.3151443662467,0.06889704675612193,7926.9,546.14,False
2024-11-06,0.7000000000000001,-2.6557039531708595,562.9293992999994,573.087332116665,584.1402234036525,0.06881842953684766,8003.67,550.8,False
2024-11-07,0.0,-3.094271323436568,535.804977170756,545.5061571642239,556.6331657915729,0.06841501835750702,7614.41,520.94,False
2024-11-08,21.7,-0.7393095822552919,366.1069363165146,374.77498544647693,382.9644046875492,0.07058111933199111,5240.92,369.91,True
2024-11-09,0.2,-2.628157187381626,573.045318545968,583.9153459878173,594.2840724443774,0.06886979072623062,8159.02,561.91,False
2024-11-10,13.100000000000001,-1.1474601960742885,393.3515001333173,402.1016238445224,410.347851872721,0.07028470383985057,5610.04,394.3,False
2024-11-11,0.0,-3.741384635880702,575.760119461856,586.254914400301,596.8470473884043,0.06782919679721654,8181.58,554.95,False
2024-11-12,0.0,-4.797202648775785,570.5691510207281,581.1744230984317,591.929980029933,0.06662429591693557,8118.81,540.91,False
2024-11-13,0.2,-2.816373983935948,581.2690577390837,591.873810945284,603.4709699576068,0.06868683202159437,8266.65,567.81,False
2024-11-14,0.0,-3.593198415288487,581.9276997882431,592.8850407108866,603.0414431427228,0.06800437707376296,8270.35,562.42,False
2024-11-15,0.0,-3.621451891515729,590.0145980177901,601.7823145201287,612.2429567949837,0.06794049645729183,8408.24,571.26,False
2024-11-16,0.0,-3.837145907512947,592.3940823405214,603.1135552658095,613.8201601144125,0.06772749013204776,8425.53,570.64,False
2024-11-17,0.0,-5.1075622972860355,591.6231088175982,603.2821409576143,614.0415254178951,0.06625697659823572,8421.0,557.95,False
2024-11-18,0.0,-4.023485525081289,569.415176587672,579.848796697057,590.7698926945893,0.06740756101485892,8101.02,546.07,False
2024-11-19,0.0,-3.846391317717194,504.0136118572477,514.4096381404227,523.8732665120315,0.06751882023996862,7177.11,484.59,False
2024-11-20,0.0,-5.483682371799727,459.2820892345009,469.02614531944135,478.41783268649556,0.06524792774775612,6542.43,426.88,False
2024-11-21,0.0,-4.580005991311686,591.2192505527335,601.7148555152047,612.7438100652965,0.06694338104035125,8403.37,562.55,False
2024-11-22,0.0,-4.652402269679283,496.83882014225276,507.642859478258,517.5776441258113,0.06641472569072038,7083.67,470.46,False
2024-11-23,0.0,-4.8123720374949945,596.2088316887806,607.0599713499939,617.9878392051982,0.06660093455174387,8478.86,564.7,False
2024-11-24,0.0,-5.3308630952841956,601.14363091919,612.7922253344436,624.3031471831993,0.06591122928253966,8555.75,563.92,False
2024-11-25,0.0,-3.702815195476964,430.6923809841156,440.10249023141705,448.8949991999247,0.06736831491115806,6149.33,414.27,False
2024-11-26,0.0,-2.981983877461922,375.7427992184941,383.50014405246566,391.56578674502714,0.06816441915382378,5355.58,365.06,False
2024-11-27,0.0,-11.34274104639895,535.9836452100205,546.9775029162082,556.9774183762094,0.05960137481452184,7640.26,455.37,False
2024-11-28,0.0,-3.9489269333766095,610.4546044619681,621.2647228491705,633.0723040059838,0.06741490229440333,8684.43,585.46,False
2024-11-29,0.0,-4.674987551157072,617.2161799219299,627.963885400043,639.8952123124584,0.06694688983433465,8771.58,587.23,False
2024-11-30,0.0,-4.0842888622471465,619.258893550368,631.027756330623,643.3014231202906,0.06734053747698719,8808.81,593.19,False
2024-12-01,0.0,-4.39002495469032,590.0657098614635,600.8978936681888,612.103235083512,0.06721297214566349,8392.13,564.06,False
2024-12-02,0.0,-4.26539657554119,601.7539948601759,613.1698465488226,624.704817131556,0.06723868899352171,8568.43,576.13,False
2024-12-03,0.0,-3.8132102618422716,469.6561621824869,479.2946599477517,489.9116203981596,0.06717337622630239,6694.17,449.67,False
2024-12-04,0.0,-4.223782995694298,581.8444485405612,593.4074894415505,603.8125873603858,0.06726947042884308,8279.09,556.93,False
2024-12-05,0.0,-4.799060390666187,551.823796614728,561.9845087088622,573.0233739493777,0.06655930814061765,7849.09,522.43,False
2024-12-06,15.6,-1.0482191610890554,155.3736339731938,161.72303226628338,168.30758772070325,0.06922685990267723,2262.85,156.65,False
2024-12-07,0.0,-4.958024699587779,593.2458737605073,604.0938089443582,615.1979563878655,0.0665304599562326,8443.05,561.72,False
2024-12-08,0.0,-5.6269034807954625,628.6162756979912,639.9211077127093,651.1942129733549,0.06602102622501639,8931.7,589.68,False
2024-12-09,0.0,-5.302180481322147,621.9758942969139,633.1458858596789,644.317372312738,0.06633630880920292,8838.9,586.34,False
2024-12-10,0.0,-5.543163535393828,600.4748005732276,611.045986260887,621.8281364562482,0.06609462861828172,8541.39,564.54,False
2024-12-11,0.0,-7.878337121743498,527.416181923834,537.4632156967842,547.4601138650143,0.0635908495845753,7502.18,477.07,False
2024-12-12,0.0,-6.722097341047926,506.57047059518,516.1321904642966,525.929219885305,0.0646864036245297,7208.47,466.29,False
2024-12-13,0.0,-6.5402493099219505,535.5872268963632,545.907244650253,556.6126047007189,0.06478775270979799,7619.65,493.66,False
2024-12-14,0.0,-5.438027332672422,633.1996324370017,645.7083029723634,657.7312059490578,0.06590785666848709,9022.9,594.68,False
2024-12-15,56.00000000000001,0.11158735934824977,258.78181431105406,265.8618127394727,273.59465217224624,0.07178955864591238,3716.0,266.77,True
2024-12-16,0.0,-5.3673401911593555,464.70354517859903,474.6503944731187,484.00454257265676,0.06571133409266897,6621.08,435.08,False
2024-12-17,0.0,-6.979471183280061,581.804291539179,592.3830218606747,603.9119092708675,0.06450907156150547,8273.1,533.69,False
2024-12-18,0.0,-4.320911100209469,633.9415389600362,645.6531782434827,657.5732154975207,0.06715360513334778,9019.62,605.7,False
2024-12-19,0.0,-4.128198393417767,630.5330298368524,642.5415296301671,654.6476720256582,0.06728117376645076,8974.13,603.79,False
2024-12-20,0.0,-9.296815886136493,615.5813512824928,626.6508421579406,637.3336817807568,0.0624073309765834,8747.53,545.91,False
2024-12-21,0.0,-3.754526953315946,628.0934915204775,640.3874608313124,652.0507203090426,0.06764239709699228,8946.46,605.16,False
2024-12-22,0.1,-3.995469843140333,627.0820272363887,639.869917875133,651.213192243838,0.06744259989124067,8932.04,602.4,False
2024-12-23,0.0,-3.9125569183758047,619.7509432207308,631.404262858995,642.5117983711033,0.06769312780658374,8816.7,596.83,False
2024-12-24,0.0,-4.5364003830706485,631.8257080509117,642.8076529167574,654.3837358949888,0.06719850765810938,8973.86,603.03,False
2024-12-25,0.0,-5.2428837631491225,628.0074226590452,639.1058195795911,650.7968310062038,0.06629342867409856,8927.28,591.82,False
2024-12-26,0.0,-4.827315662154045,590.095457204621,600.6314728959027,611.7770600737374,0.0667476610697763,8387.41,559.84,False
2024-12-27,0.0,-6.486558374017728,479.5627750505272,489.13802738331003,498.7935129228998,0.06449458443153186,6827.55,440.34,False
2024-12-28,0.0,-4.546787468192397,611.4815680644924,623.287149362455,634.103400878595,0.06677664379049164,8704.84,581.28,False
2024-12-29,0.0,-3.9461478038876834,408.8675681057805,417.9310429036563,426.7554852797345,0.06702588497233392,5831.18,390.84,False
2024-12-30,24.5,-0.6992222925878456,374.7465988274651,383.15100958720643,392.2909028982144,0.07081064299564445,5347.36,378.65,True
2024-12-31,0.0,-5.023393983353417,622.917367889098,634.0413487733226,646.5810064444286,0.06648934968474804,8857.96,588.96,False
2025-01-01,0.0,-4.933434233974533,630.3454353702765,641.6510187137014,653.0322432769818,0.06661736177994883,8964.63,597.2,False
2025-01-02,0.0,-4.663651514439589,622.78727645579,633.6596784580281,645.5777048780847,0.06697495565143455,8857.49,593.23,False
2025-01-03,0.0,-5.311412940964653,620.696123064839,632.2122128283803,643.0996355818955,0.06628800102521817,8831.01,585.39,False
2025-01-04,0.0,-4.75192725920271,622.2334573986755,633.8235195501966,645.7510133536789,0.06685125284574564,8845.01,591.3,False
2025-01-05,0.0,-5.357931833643906,483.9034383693832,493.04175691675755,503.13955694589845,0.06584557424720924,6890.82,453.73,False
2025-01-06,0.0,-4.88905489481035,626.9563119000205,638.3203282410535,650.3434391873808,0.06672569211081908,8911.41,594.62,False
2025-01-07,0.0,-5.393571377728111,606.909949122536,618.3584488424906,629.5481635743939,0.06611973915237196,8639.78,571.26,False
2025-01-08,0.0,-4.975366450718187,602.981043262653,613.8819044133563,625.5040517570809,0.06652998569086284,8579.59,570.8,False
2025-01-09,0.0,-5.043848718368273,529.3126363502806,539.6635143127064,549.9162490698468,0.06628474972148664,7535.67,499.5,False
2025-01-10,0.0,-5.640109852206879,592.0510498136575,604.047814868798,614.5291382957399,0.06579290743018076,8430.24,554.65,False
2025-01-11,0.0,-4.701729542831029,610.4522793758916,622.2993335697138,633.2235368624645,0.06667969198176305,8701.0,580.18,False
2025-01-12,0.0,-4.741657035951988,591.2638337699735,601.7337574917638,613.79361374065,0.06662883640238679,8405.97,560.08,False
2025-01-13,0.0,-5.787336700823221,606.884390592032,617.6154138059675,628.6997624466669,0.06576025252658761,8622.99,567.05,False
2025-01-14,0.0,-4.098003952191115,418.44851860562335,427.220611118153,436.2782073650221,0.06662577344042231,5966.76,397.54,False
2025-01-15,0.0,-5.792430786164696,594.1904226392036,604.8199054832744,615.5359448562762,0.06567303764397779,8447.15,554.75,False
2025-01-16,0.0,-4.243920654744359,594.1320128501601,604.255346116942,615.8463658083571,0.06724060978293152,8446.83,567.97,False
2025-01-17,0.0,-6.16261283906004,610.9998552284819,621.282512357963,633.1078275421042,0.06544088275947098,8687.23,568.5,False
2025-01-18,0.0,-5.675572120313307,607.4068967038666,619.097065113245,630.5974975370083,0.06573878204553232,8646.19,568.39,False
2025-01-19,0.0,-5.258608697012036,595.6817347113474,606.2355333020438,617.4101562931513,0.06625048106903535,8470.58,561.18,False
2025-01-20,0.0,-5.059570575082028,600.0826748645472,610.9892900247842,622.0473814895901,0.06654784795582054,8534.01,567.92,False
2025-01-21,0.0,-5.671022879654442,592.4177508251283,602.9644098719073,614.9117206475141,0.06579789171540544,8424.89,554.34,False
2025-01-22,0.0,-7.692508912025104,587.9447329430093,598.9076619565099,610.052541213936,0.06363579852106978,8365.26,532.33,False
2025-01-23,0.0,-4.49469657452098,402.6406085323154,411.35287781233103,419.9419786060979,0.06632817409620777,5743.11,380.93,False
2025-01-24,0.0,-6.582089669435297,567.9692574751015,578.5311794188663,589.0989737352322,0.06501458663761539,8075.88,525.05,False
2025-01-25,0.0,-7.0611876775355125,573.827250450784,584.6299103687006,595.311151591812,0.06444325260760216,8166.72,526.29,False
2025-01-26,0.0,-4.965034122589961,573.4093743833645,584.8212263760481,596.0451168133454,0.06628417400115504,8169.22,541.49,False
2025-01-27,0.0,-4.416326846275073,570.3073340266301,581.0543215121706,591.8541260404859,0.06713130260859687,8108.14,544.31,False
2025-01-28,0.0,-6.139061404497941,561.0500084034887,571.2632162517941,582.1911588035276,0.06532138698092603,7979.01,521.2,False
2025-01-29,0.0,-4.579947728690485,559.5630990351831,570.3889422400094,582.019630119547,0.06652021838442042,7970.96,530.23,False
2025-01-30,0.0,-6.031851943513659,371.0702511076387,379.12853986872227,386.7070095111315,0.06464046349404085,5295.29,342.29,False
2025-01-31,0.0,-6.76491252016804,528.3446411669476,538.8116443948738,549.0190248385807,0.06454068324436824,7514.64,485.0,False
2025-02-01,0.0,-7.3765529597649095,538.5372483124908,548.1520713861586,558.1801183258225,0.06401820771164082,7658.29,490.27,False
2025-02-02,0.0,-6.462912769814921,553.5136939481835,564.0607202039026,573.681875891232,0.06495180523158225,7874.3,511.45,False
2025-02-03,0.0,-7.3863305866195335,562.634521579212,573.1574491297471,584.0573982089459,0.06376693935380416,8006.5,510.55,False
2025-02-04,0.0,-7.183871502081183,561.6496954726034,571.705468089398,581.9860277213826,0.06444689191886635,7980.99,514.35,False
2025-02-05,0.0,-8.967878753456706,531.1861115293374,540.9197794354338,550.9412607747787,0.062456722887189356,7553.07,471.74,False
2025-02-06,0.0,-5.594943193738436,556.6579824111922,567.9071698452474,578.5773264891272,0.06558214576374807,7927.31,519.89,False
2025-02-07,0.0,-8.400920136363004,548.0590769529715,557.9865521512932,568.4040588260285,0.0629011816659781,7795.72,490.36,False
2025-02-08,0.0,-6.675345404061016,554.3336552639842,565.1874406649785,575.049311308281,0.06466644108817816,7891.11,510.29,False
2025-02-09,0.0,-5.722754023918049,550.4045362102314,560.7532503532555,571.813459876335,0.06562295334368838,7832.93,514.02,False
2025-02-10,0.0,-6.016850327498985,542.9122245308507,553.8317848258803,564.175712160483,0.06507498806563283,7735.23,503.37,False
2025-02-11,0.0,-6.799320797964059,552.478004876652,562.913067226239,573.0823780282211,0.06457728914534314,7858.8,507.5,False
2025-02-12,0.0,-7.317600073385194,534.2835042913833,544.8296411099836,555.6335805795974,0.06363088413474277,7615.17,484.56,False
2025-02-13,0.0,-7.728287702840794,537.786855860591,547.8973627896426,558.3713365105189,0.06355234475042311,7651.96,486.3,False
2025-02-14,0.0,-7.614429480269277,535.1283490412395,545.3526508532798,556.2620434153094,0.0632468316151181,7622.2,482.08,False
2025-02-15,0.0,-8.10585621231009,528.3914868421086,538.2842280689376,548.3057107903762,0.06303780937953697,7520.09,474.05,False
2025-02-16,0.0,-8.295500645885827,534.4287128052435,543.8134614402888,554.2217426856575,0.0631553330926322,7602.05,480.11,False
2025-02-17,0.0,-8.25934525810042,527.7814732203813,537.7033315822882,548.5108924070803,0.06264111279542836,7516.15,470.82,False
2025-02-18,0.0,-35.706744061108495,521.9592266218731,531.1869097662699,541.0439717030674,0.03485763983784114,7427.64,258.91,False
2025-02-19,0.0,-9.424513892019847,485.6954730567432,495.1411857232888,504.6853671443129,0.06137496597593534,6908.68,424.02,False
2025-02-20,0.0,-8.607624842482556,467.94777598754877,476.9921154160983,487.3332214315481,0.061804843526192615,6671.16,412.31,False
2025-02-21,0.0,-9.219365711769731,455.23433091394395,464.27840148498296,473.6497505341587,0.061409171060907417,6475.58,397.66,False
2025-02-22,0.0,-8.391847821512558,501.4879281837374,511.1246154671968,521.0678719412277,0.06258613734038873,7139.76,446.85,False
2025-02-23,0.0,-8.036242307086601,489.1535632767918,498.3578898672564,508.47071412835,0.06285341233467678,6969.55,438.06,False
2025-02-24,0.0,-7.938132235803506,497.7371438387578,507.50669918167074,516.9189771176761,0.06322656053902212,7083.89,447.89,False
2025-02-25,0.0,-6.851299041917192,482.93256455089397,492.65028726858225,502.40700907208367,0.06384394540765222,6882.72,439.42,False
